,Name,Score,Review,Link,Addr,area,lat,lng
984,산따라물따라,0.0,0,https://place.map.kakao.com/1432875514,"
제주특별자치도 서귀포시 남원읍 태위로 673
(지번) 남원읍 남원리 105
",namwon,33.2791363,126.7184405
985,카페연출,0.0,0,https://place.map.kakao.com/1433468681,"
제주특별자치도 서귀포시 남원읍 태위로 672-2
(지번) 남원읍 남원리 113-5
",namwon,33.2787404,126.7182509
986,위미항면카페,3.3,65,https://place.map.kakao.com/27169548,"
제주특별자치도 서귀포시 남원읍 위미중앙로196번길 15
(지번) 남원읍 위미리 1760-4
",namwon,33.2717945,126.6638965
987,난바다프리다이빙게스트하우스 앤카페,5.0,0,https://place.map.kakao.com/1508763830,"
제주특별자치도 서귀포시 남원읍 태위로115번길 3 난바다
(지번) 남원읍 위미리 2869-1
",namwon,33.2752028,126.6598087
988,정육카페,3.0,1,https://place.map.kakao.com/1450659014,"
제주특별자치도 서귀포시 남원읍 남원회관로 20 1, 2층
(지번) 남원읍 남원리 1352-6
",namwon,33.2781148,126.7179244
989,산티아고가는길 카페&키친,5.0,1,https://place.map.kakao.com/7494336,"
제주특별자치도 서귀포시 남원읍 한신로 197
(지번) 남원읍 의귀리 1480-1
",namwon,33.3100979,126.7124887
990,카페이피엘 주차장,0.0,0,https://place.map.kakao.com/1260363786,"
제주특별자치도 서귀포시 남원읍 위미리 3170-3

",namwon,33.3060336,126.6580882
991,카페이피엘 전기차충전소,0.0,0,https://place.map.kakao.com/659244202,"
제주특별자치도 서귀포시 남원읍 위미항구로 8 카페이피엘 주차장
(지번) 남원읍 위미리 3166-1
",namwon,33.275026,126.6570636
992,카페서연의집 주차장,0.0,0,https://place.map.kakao.com/24926210,"
제주특별자치도 서귀포시 남원읍 위미리 2977-1

",namwon,33.3060336,126.6580882
993,늘봄카페,0.0,0,https://place.map.kakao.com/794219906,"
제주특별자치도 서귀포시 남원읍 태위로689번길 10
(지번) 남원읍 남원리 206-7
",namwon,33.2803755,126.7201346
994,원스터디카페,0.0,0,https://place.map.kakao.com/1432790655,"
제주특별자치도 서귀포시 남원읍 일주동로 7121-23
(지번) 남원읍 남원리 191-5
",namwon,33.2815278,126.7186482
995,머체왓식당,3.8,31,https://place.map.kakao.com/112922716,"
제주특별자치도 서귀포시 남원읍 서성로 755
(지번) 남원읍 한남리 1622-3
",namwon,33.3245683,126.6627718
996,올랄라,3.16,6,https://place.map.kakao.com/1915822232,"
제주특별자치도 서귀포시 남원읍 서성로 427
(지번) 남원읍 위미리 4627
",namwon,33.3001502,126.6627911
997,오르다,3.7,421,https://place.map.kakao.com/1820359262,"
제주특별자치도 서귀포시 성산읍 한도로 269-37
(지번) 성산읍 성산리 308
",sungsan,33.4657004,126.9360502
998,텀브커피 여객터미널점,4.0,0,https://place.map.kakao.com/316421450,"
제주특별자치도 서귀포시 성산읍 성산등용로 130-21 1층
(지번) 성산읍 성산리 347-9
",sungsan,33.4721117,126.9331983
999,나무아래,4.9,32,https://place.map.kakao.com/1433106925,"
제주특별자치도 서귀포시 성산읍 한도로255번길 21
(지번) 성산읍 성산리 303-1
",sungsan,33.4674418,126.9352565
1000,카페더라이트,4.3,145,https://place.map.kakao.com/680958794,"
제주특별자치도 서귀포시 성산읍 한도로 269
(지번) 성산읍 성산리 298-22
",sungsan,33.4657004,126.9360502
1001,카페코지,3.7,28,https://place.map.kakao.com/17880473,"
제주특별자치도 서귀포시 성산읍 한도로 200 2층
(지번) 성산읍 성산리 363-5
",sungsan,33.467855,126.9239401
1002,한옥마루카페,3.0,3,https://place.map.kakao.com/2053057594,"
제주특별자치도 서귀포시 성산읍 한도로 269-23
(지번) 성산읍 성산리 306
",sungsan,33.4657004,126.9360502
1003,파스쿠찌 성산포수협점,0.0,0,https://place.map.kakao.com/1552865998,"
제주특별자치도 서귀포시 성산읍 성산리 347-5

",sungsan,33.4698158,126.9293901
1004,카페이디레,0.0,0,https://place.map.kakao.com/518707428,"
제주특별자치도 서귀포시 성산읍 성산등용로 86
(지번) 성산읍 성산리 361-1
",sungsan,33.4691234,126.9296073
1005,스타벅스 성산일출봉점,3.5,160,https://place.map.kakao.com/18143017,"
제주특별자치도 서귀포시 성산읍 일출로 284-5 1,2층
(지번) 성산읍 성산리 109-11
",sungsan,33.46287,126.9355028
1006,뷰커피,4.6,10,https://place.map.kakao.com/769800424,"
제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-4 3층
(지번) 성산읍 성산리 296-3
",sungsan,33.4647296,126.9354446
1007,온더스톤브런치카페,3.16,144,https://place.map.kakao.com/27542243,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2746 H동 1,2층
(지번) 성산읍 오조리 374
",sungsan,33.47582939999999,126.9099122
1008,카페더씨,4.3,38,https://place.map.kakao.com/625330265,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2601-11
(지번) 성산읍 시흥리 11-6
",sungsan,33.4788268,126.9093478
1009,"오른(orrrn,오알엔)",4.1,335,https://place.map.kakao.com/2070757323,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2714
(지번) 성산읍 오조리 394
",sungsan,33.4717785,126.9157889
1010,봉카페,5.0,8,https://place.map.kakao.com/512054279,"
제주특별자치도 서귀포시 성산읍 성산등용로 12
(지번) 성산읍 성산리 235-1
",sungsan,33.4651193,126.9333797
1011,혼고뜨로,4.4,8,https://place.map.kakao.com/1236495454,"
제주특별자치도 서귀포시 성산읍 한도로 137
(지번) 성산읍 오조리 3-14
",sungsan,33.4691031,126.9225826
1012,제주아이카페,3.7,44,https://place.map.kakao.com/2074893875,"
제주특별자치도 서귀포시 성산읍 일출로288번길 8 C동
(지번) 성산읍 성산리 296-10
",sungsan,33.4637648,126.9356511
1013,브라보비치,3.2,156,https://place.map.kakao.com/896735066,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2614 1,2층
(지번) 성산읍 시흥리 10
",sungsan,33.47582939999999,126.9099122
1014,수마,4.7,118,https://place.map.kakao.com/83691382,"
제주특별자치도 서귀포시 성산읍 일출로 264-6 1층
(지번) 성산읍 성산리 142
",sungsan,33.4609256,126.9338721
1015,성산해나,4.8,73,https://place.map.kakao.com/1814049615,"
제주특별자치도 서귀포시 성산읍 성산중앙로 30-1
(지번) 성산읍 성산리 174-11
",sungsan,33.465208,126.935188
1016,제주호랭이 성산점,4.0,157,https://place.map.kakao.com/143576812,"
제주특별자치도 서귀포시 성산읍 일출로 274-1 2층
(지번) 성산읍 성산리 132-2
",sungsan,33.4620969,126.9347162
1017,빽다방 제주성산일출봉점,4.6,2,https://place.map.kakao.com/27095583,"
제주특별자치도 서귀포시 성산읍 일출로 280-4 1층
(지번) 성산읍 성산리 130-2
",sungsan,33.4623382,126.9348886
1018,오르또,5.0,22,https://place.map.kakao.com/1422127951,"
제주특별자치도 서귀포시 성산읍 한도로 117 1,2층
(지번) 성산읍 오조리 9
",sungsan,33.4689889,126.9205399
1019,와팡 성산일출점,0.0,0,https://place.map.kakao.com/27198672,"
제주특별자치도 서귀포시 성산읍 일출로 284-13
(지번) 성산읍 성산리 102-1
",sungsan,33.4626784,126.9360763
1020,불란서찐빵,4.5,0,https://place.map.kakao.com/181728303,"
제주특별자치도 서귀포시 성산읍 성산중앙로40번길 14
(지번) 성산읍 성산리 190
",sungsan,33.4629013,126.9347408
1021,일출뷰브런치카페,5.0,14,https://place.map.kakao.com/1690030676,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2660 1층
(지번) 성산읍 시흥리 208-3
",sungsan,33.474087,126.9110984
1022,오프커피 성산일출봉점,5.0,6,https://place.map.kakao.com/269618466,"
제주특별자치도 서귀포시 성산읍 일출로 284-1 1, 2층
(지번) 성산읍 성산리 109-4
",sungsan,33.4629517,126.9353566
1023,어니스트밀크 성산점,3.16,51,https://place.map.kakao.com/1984207097,"
제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 리치유클래시아 상가 1층 19호
(지번) 성산읍 성산리 392
",sungsan,33.4600127,126.9299495
1024,성산리140,5.0,17,https://place.map.kakao.com/671505436,"
제주특별자치도 서귀포시 성산읍 일출로 258-11 2층
(지번) 성산읍 성산리 140-8
",sungsan,33.4610216,126.9343367
1025,림벅와플 제주점,4.0,1,https://place.map.kakao.com/27094314,"
제주특별자치도 서귀포시 성산읍 일출로 277
(지번) 성산읍 성산리 158-2
",sungsan,33.4624482,126.9344763
1026,인더오조카페,0.0,1,https://place.map.kakao.com/1251751251,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2768 나동
(지번) 성산읍 오조리 325-1
",sungsan,33.4689428,126.9201102
1027,만화보시개,5.0,0,https://place.map.kakao.com/1346554022,"
제주특별자치도 서귀포시 성산읍 성산중앙로 32 2층
(지번) 성산읍 성산리 174-3
",sungsan,33.4626171,126.9330349
1028,아뽀밍고,4.3,254,https://place.map.kakao.com/2065881844,"
제주특별자치도 서귀포시 성산읍 일출로 230
(지번) 성산읍 성산리 399-46
",sungsan,33.4599808,126.9307416
1029,취다선 티앤메디테이션,5.0,10,https://place.map.kakao.com/968190993,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2688 취다선리조트 B1
(지번) 성산읍 오조리 398-10
",sungsan,33.4718786,126.9130109
1030,드르쿰다in성산,4.4,384,https://place.map.kakao.com/795878887,"
제주특별자치도 서귀포시 성산읍 섭지코지로25번길 64
(지번) 성산읍 고성리 372-1
",sungsan,33.4493736,126.9207077
1031,도렐 제주본점,3.7,382,https://place.map.kakao.com/1375299538,"
제주특별자치도 서귀포시 성산읍 동류암로 20 플레이스 Love동 1층
(지번) 성산읍 고성리 297-1
",sungsan,33.4491938,126.9165127
1032,베이커리카페,0.0,0,https://place.map.kakao.com/764133357,"
제주특별자치도 서귀포시 성산읍 성산등용로17번길 35
(지번) 성산읍 성산리 169-16
",sungsan,33.4639332,126.9321208
1033,호랑호랑,3.9,49,https://place.map.kakao.com/1133384427,"
제주특별자치도 서귀포시 성산읍 일출로 86 C동
(지번) 성산읍 고성리 235
",sungsan,33.44923,126.9152285
1034,스타벅스 제주성산DT점,3.5,309,https://place.map.kakao.com/414395112,"
제주특별자치도 서귀포시 성산읍 일출로 80
(지번) 성산읍 고성리 238
",sungsan,33.44923,126.9152285
1035,카페더모해,0.0,1,https://place.map.kakao.com/826589362,"
제주특별자치도 서귀포시 성산읍 일출로 267
(지번) 성산읍 성산리 150
",sungsan,33.4616976,126.9338917
1036,제이토스트,0.0,0,https://place.map.kakao.com/466025081,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2690
(지번) 성산읍 오조리 398-10
",sungsan,33.4718786,126.9130109
1037,플라이오조,4.3,38,https://place.map.kakao.com/897536273,"
제주특별자치도 서귀포시 성산읍 오조로85번길 44
(지번) 성산읍 오조리 792-1
",sungsan,33.4613312,126.9136742
1038,19티 성산일출봉점,0.0,3,https://place.map.kakao.com/1321393295,"
제주특별자치도 서귀포시 성산읍 일출로 264-1 1층 2호
(지번) 성산읍 성산리 139-3
",sungsan,33.4612866,126.9341183
1039,늘보네커피,0.0,0,https://place.map.kakao.com/794359507,"
제주특별자치도 서귀포시 성산읍 한도로 82
(지번) 성산읍 오조리 338
",sungsan,33.467062,126.913004
1040,이스틀리,4.1,37,https://place.map.kakao.com/2043082568,"
제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1 미래동 2층
(지번) 성산읍 오조리 1052-4
",sungsan,33.4521356,126.9044579
1041,시호스,5.0,15,https://place.map.kakao.com/1171662959,"
제주특별자치도 서귀포시 성산읍 일출로 246 2층
(지번) 성산읍 성산리 399-9
",sungsan,33.4542884,126.9242718
1042,카페에서,0.0,0,https://place.map.kakao.com/451779205,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2670
(지번) 성산읍 시흥리 195-1
",sungsan,33.47582939999999,126.9099122
1043,블랑드오조,4.3,19,https://place.map.kakao.com/1148534678,"
제주특별자치도 서귀포시 성산읍 오조로80번길 18
(지번) 성산읍 오조리 231
",sungsan,33.4617656,126.9165563
1044,현애원&카페이스틀리,0.0,8,https://place.map.kakao.com/2004162974,"
제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1 2층
(지번) 성산읍 오조리 1052-4
",sungsan,33.4521356,126.9044579
1045,망고레이 섭지코지점,3.6,68,https://place.map.kakao.com/26301545,"
제주특별자치도 서귀포시 성산읍 신양로 102
(지번) 성산읍 고성리 204-2
",sungsan,33.4364202,126.9206412
1046,심돌북카페,0.0,1,https://place.map.kakao.com/1124560814,"
제주특별자치도 서귀포시 성산읍 시흥하동로 68
(지번) 성산읍 시흥리 12-26
",sungsan,33.4747184,126.9052916
1047,서귀피안베이커리,4.0,269,https://place.map.kakao.com/231488419,"
제주특별자치도 서귀포시 성산읍 신양로122번길 17 2층
(지번) 성산읍 고성리 559-1
",sungsan,33.4352867,126.9218661
1048,랜딩커피,3.16,121,https://place.map.kakao.com/1335585931,"
제주특별자치도 서귀포시 성산읍 신양로122번길 45-1 1층
(지번) 성산읍 고성리 559-16
",sungsan,33.435568,126.9189623
1049,요거프레소 제주성산점,5.0,2,https://place.map.kakao.com/1903840341,"
제주특별자치도 서귀포시 성산읍 한도로 32 1층
(지번) 성산읍 오조리 634
",sungsan,33.467062,126.913004
1050,봄뜨랑,4.9,4,https://place.map.kakao.com/499863986,"
제주특별자치도 서귀포시 성산읍 고성동서로56번길 15 1층
(지번) 성산읍 고성리 1197-7
",sungsan,33.4499642,126.9146095
1051,리치비,0.0,0,https://place.map.kakao.com/927683332,"
제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 C존 95,96호
(지번) 성산읍 성산리 392
",sungsan,33.4639332,126.9321208
1052,오각드레,5.0,0,https://place.map.kakao.com/111769274,"
제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 제주성산 리치유클래시아 D동 1층 104호
(지번) 성산읍 성산리 392
",sungsan,33.4607468,126.9297175
1053,고성리안,4.7,8,https://place.map.kakao.com/778794593,"
제주특별자치도 서귀포시 성산읍 고성동서로 67
(지번) 성산읍 고성리 1195-1
",sungsan,33.4506914,126.9143638
1054,컴포즈커피 서귀포성산점,4.3,2,https://place.map.kakao.com/2071448412,"
제주특별자치도 서귀포시 성산읍 일주동로 4229
(지번) 성산읍 고성리 1179-1
",sungsan,33.4509056,126.9122541
1055,에곤,4.7,20,https://place.map.kakao.com/808885837,"
제주특별자치도 서귀포시 성산읍 신고로 52-18 1층
(지번) 성산읍 고성리 485-1
",sungsan,33.4404976,126.9157525
1056,바오름561,0.0,0,https://place.map.kakao.com/27444658,"
제주특별자치도 서귀포시 성산읍 오조로 140
(지번) 성산읍 오조리 561-1
",sungsan,33.4659105,126.913392
1057,카페바르941,4.9,161,https://place.map.kakao.com/233131508,"
제주특별자치도 서귀포시 성산읍 환해장성로 941
(지번) 성산읍 고성리 590-2
",sungsan,33.4349796,126.9163156
1058,커피먹는고냉이,4.8,32,https://place.map.kakao.com/19126076,"
제주특별자치도 서귀포시 성산읍 신양로 103
(지번) 성산읍 고성리 212-3
",sungsan,33.4367676,126.9208724
1059,카페봄봄 제주성산점,0.0,0,https://place.map.kakao.com/224852754,"
제주특별자치도 서귀포시 성산읍 일주동로 4224 1층 101호
(지번) 성산읍 고성리 1177
",sungsan,33.4514495,126.9116632
1060,약속다방,0.0,0,https://place.map.kakao.com/11253014,"
제주특별자치도 서귀포시 성산읍 동류암로 51-1
(지번) 성산읍 고성리 317-1
",sungsan,33.44923,126.9152285
1061,더벤티 고성교차로점,0.0,2,https://place.map.kakao.com/2017249361,"
제주특별자치도 서귀포시 성산읍 일출로 4
(지번) 성산읍 고성리 1100-13
",sungsan,33.44923,126.9152285
1062,카페앙끄레,4.3,20,https://place.map.kakao.com/1966022838,"
제주특별자치도 서귀포시 성산읍 서성일로 1139
(지번) 성산읍 고성리 2088
",sungsan,33.4456992,126.9004583
1063,미소다방,5.0,0,https://place.map.kakao.com/10406061,"
제주특별자치도 서귀포시 성산읍 고성동서로 66
(지번) 성산읍 고성리 1196-2
",sungsan,33.4505144,126.9144273
1064,하와이안비치로스터리카페,4.9,59,https://place.map.kakao.com/198860625,"
제주특별자치도 서귀포시 성산읍 신양로122번길 57 2층
(지번) 성산읍 고성리 559-17
",sungsan,33.4351777,126.9176337
1065,방듸,4.0,0,https://place.map.kakao.com/17490077,"
제주특별자치도 서귀포시 성산읍 섭지코지로 48
(지번) 성산읍 고성리 209-2
",sungsan,33.4380663,126.9212263
1066,정은카페,0.0,0,https://place.map.kakao.com/11168406,"
제주특별자치도 서귀포시 성산읍 동류암로39번길 9-1
(지번) 성산읍 고성리 325-9
",sungsan,33.4480237,126.9157199
1067,천사다방,0.0,0,https://place.map.kakao.com/9444065,"
제주특별자치도 서귀포시 성산읍 일출로 14-1 2층
(지번) 성산읍 고성리 1113-3
",sungsan,33.4472495,126.9144185
1068,섭지로카페,5.0,0,https://place.map.kakao.com/1716691997,"
제주특별자치도 서귀포시 성산읍 섭지코지로25번길 63 1,2층
(지번) 성산읍 고성리 372-3
",sungsan,33.4493736,126.9207077
1069,보배다방,0.0,0,https://place.map.kakao.com/9046661,"
제주특별자치도 서귀포시 성산읍 고성중앙로 84
(지번) 성산읍 고성리 1134-1
",sungsan,33.4497079,126.9117086
1070,카페만감교차,4.7,68,https://place.map.kakao.com/462102701,"
제주특별자치도 서귀포시 성산읍 환해장성로 950
(지번) 성산읍 고성리 571
",sungsan,33.4356436,126.9168773
1071,라인강커피호프,0.0,0,https://place.map.kakao.com/26512178,"
제주특별자치도 서귀포시 성산읍 동류암로39번길 13
(지번) 성산읍 고성리 325-10
",sungsan,33.4478976,126.9155376
1072,나이스다방,0.0,0,https://place.map.kakao.com/8254991,"
제주특별자치도 서귀포시 성산읍 고성오조로 87-3
(지번) 성산읍 고성리 1192-1
",sungsan,33.44923,126.9152285
1073,월카페,3.7,2,https://place.map.kakao.com/1544172456,"
제주특별자치도 서귀포시 성산읍 섭지코지로25번길 12
(지번) 성산읍 고성리 448-1
",sungsan,33.4493736,126.9207077
1074,근호다방,0.0,0,https://place.map.kakao.com/1967153306,"
제주특별자치도 서귀포시 성산읍 일출로 18
(지번) 성산읍 고성리 1116-10
",sungsan,33.4472813,126.914758
1075,카페인섭지코지,3.8,4,https://place.map.kakao.com/150508228,"
제주특별자치도 서귀포시 성산읍 섭지코지로 63
(지번) 성산읍 고성리 224-18
",sungsan,33.43706239999999,126.9224292
1076,데일리카페,0.0,0,https://place.map.kakao.com/1912888539,"
제주특별자치도 서귀포시 성산읍 일주동로 4258
(지번) 성산읍 고성리 1090-16
",sungsan,33.4483373,126.9119979
1077,민트카페&스튜디오,2.2,8,https://place.map.kakao.com/1347928626,"
제주특별자치도 서귀포시 성산읍 고성리 46 1층

",sungsan,33.429258,126.9342326
1078,라움인제주,5.0,19,https://place.map.kakao.com/2143256923,"
제주특별자치도 서귀포시 성산읍 신양로 52
(지번) 성산읍 고성리 581-11
",sungsan,33.4354865,126.9154135
1079,한켠의공간,5.0,2,https://place.map.kakao.com/1920393445,"
제주특별자치도 서귀포시 성산읍 신양로122번길 10-8 1층
(지번) 성산읍 고성리 189-3
",sungsan,33.4358498,126.922128
1080,모들카페앤펍,3.2,10,https://place.map.kakao.com/1221744821,"
제주특별자치도 서귀포시 성산읍 섭지코지로 107
(지번) 성산읍 고성리 127-2
",sungsan,33.4305782,126.9277688
1081,그때그자리카페,0.0,0,https://place.map.kakao.com/1508982219,"
제주특별자치도 서귀포시 성산읍 동류암로39번길 12
(지번) 성산읍 고성리 325-4
",sungsan,33.448009,126.9153835
1082,카페 공드리,4.7,22,https://place.map.kakao.com/501338313,"
제주특별자치도 서귀포시 성산읍 수시로10번길 3
(지번) 성산읍 수산리 657-1
",sungsan,33.4461621,126.8867558
1083,오아모이,5.0,7,https://place.map.kakao.com/932326750,"
제주특별자치도 서귀포시 성산읍 신양로 82 오아모이
(지번) 성산읍 고성리 510-8
",sungsan,33.4362051,126.9186167
1084,필리핀디저트카페,5.0,1,https://place.map.kakao.com/365182368,"
제주특별자치도 서귀포시 성산읍 신양로 104
(지번) 성산읍 고성리 204-1
",sungsan,33.4364583,126.9208676
1085,성산읍코지리카페,0.0,1,https://place.map.kakao.com/26869545,"
제주특별자치도 서귀포시 성산읍 신양로 99
(지번) 성산읍 고성리 203-6
",sungsan,33.4359606,126.9162583
1086,언니앤누나,5.0,2,https://place.map.kakao.com/899167314,"
제주특별자치도 서귀포시 성산읍 신양로 72 3층
(지번) 성산읍 고성리 557-9
",sungsan,33.4359606,126.9162583
1087,라메종베니 위드 로컬푸드,0.0,1,https://place.map.kakao.com/1844211343,"
제주특별자치도 서귀포시 성산읍 신양로122번길 10-6
(지번) 성산읍 고성리 189-2
",sungsan,33.4358498,126.922128
1088,에스피피,0.0,0,https://place.map.kakao.com/1982662667,"
제주특별자치도 서귀포시 성산읍 신양로122번길 17
(지번) 성산읍 고성리 559-1
",sungsan,33.4352867,126.9218661
1089,어니스트밀크 본점,4.7,184,https://place.map.kakao.com/718346639,"
제주특별자치도 서귀포시 성산읍 중산간동로 3147-7
(지번) 성산읍 수산리 1490
",sungsan,33.4504573,126.8721721
1090,휴린인터내셔날,0.0,0,https://place.map.kakao.com/861308937,"
제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17
(지번) 성산읍 고성리 2040-1
",sungsan,33.4398006,126.8991174
1091,쏘스위트카페,5.0,1,https://place.map.kakao.com/654674753,"
제주특별자치도 서귀포시 성산읍 서성일로1010번길 38-30
(지번) 성산읍 수산리 772-5
",sungsan,33.440546,126.8892827
1092,온평마을일번지,5.0,3,https://place.map.kakao.com/1311144135,"
제주특별자치도 서귀포시 성산읍 환해장성로 803
(지번) 성산읍 온평리 1-2
",sungsan,33.4121987,126.9047711
1093,팔천순대&카페 성산본점,4.6,4,https://place.map.kakao.com/168719596,"
제주특별자치도 서귀포시 성산읍 성산등용로 78 나동 1층
(지번) 성산읍 성산리 362-1
",sungsan,33.4674924,126.9320111
1094,카페더라이트 전기차충전소,0.0,1,https://place.map.kakao.com/304605924,"
제주특별자치도 서귀포시 성산읍 한도로 267 카페 건물 우측
(지번) 성산읍 성산리 298-22
",sungsan,33.4661446,126.9359092
1095,카페더라이트 주차장,0.0,0,https://place.map.kakao.com/848197754,"
제주특별자치도 서귀포시 성산읍 성산리 298-22

",sungsan,33.4661446,126.9359092
1096,민지카페,0.0,0,https://place.map.kakao.com/736597683,"
제주특별자치도 서귀포시 성산읍 성산중앙로 52
(지번) 성산읍 성산리 228
",sungsan,33.4640682,126.9344479
1097,EGON 카페 전기차충전소,0.0,0,https://place.map.kakao.com/1066247350,"
제주특별자치도 서귀포시 성산읍 신고로 52-18
(지번) 성산읍 고성리 485-1
",sungsan,33.4404976,126.9157525
1098,카페로하(휴업중),4.6,54,https://place.map.kakao.com/243597442,"
제주특별자치도 서귀포시 성산읍 금백조로 87 1층
(지번) 성산읍 수산리 2476
",sungsan,33.4392243,126.863813
1099,카페미누,5.0,65,https://place.map.kakao.com/890076782,"
제주특별자치도 서귀포시 성산읍 금백조로 66
(지번) 성산읍 수산리 2409
",sungsan,33.4381034,126.8463984
1100,알베로,3.3,0,https://place.map.kakao.com/1271201305,"
제주특별자치도 서귀포시 성산읍 금백조로 154
(지번) 성산읍 수산리 2797-13
",sungsan,33.4381034,126.8463984
1101,제주커피,4.8,5,https://place.map.kakao.com/56956018,"
제주특별자치도 서귀포시 성산읍 서성일로 913
(지번) 성산읍 수산리 1048
",sungsan,33.4398585,126.8772154
1102,벤촌,0.0,0,https://place.map.kakao.com/874561747,"
제주특별자치도 서귀포시 성산읍 서성일로 781
(지번) 성산읍 수산리 2550-2
",sungsan,33.4341454,126.8650825
1103,아줄레주,4.0,553,https://place.map.kakao.com/2003360746,"
제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59 나동
(지번) 성산읍 신풍리 627
",sungsan,33.3643757,126.8395566
1104,신산리마을카페,4.2,35,https://place.map.kakao.com/26944414,"
제주특별자치도 서귀포시 성산읍 환해장성로 33
(지번) 성산읍 신산리 1130-2
",sungsan,33.3828035,126.877369
1105,쉬어갓,3.8,50,https://place.map.kakao.com/45616760,"
제주특별자치도 서귀포시 성산읍 일주동로 5023 1층
(지번) 성산읍 신산리 680-5
",sungsan,33.3861559,126.8824321
1106,블루마운틴4255,3.7,40,https://place.map.kakao.com/26925526,"
제주특별자치도 서귀포시 성산읍 중산간동로 4255
(지번) 성산읍 삼달리 1510-1
",sungsan,33.3801553,126.8371684
1107,카페아오오,4.4,215,https://place.map.kakao.com/1441787320,"
제주특별자치도 서귀포시 성산읍 환해장성로 75 1,2층
(지번) 성산읍 신산리 420
",sungsan,33.4121987,126.9047711
1108,제이아일랜드카페,4.2,20,https://place.map.kakao.com/2139926867,"
제주특별자치도 서귀포시 성산읍 환해장성로 69 1층
(지번) 성산읍 신산리 421-1
",sungsan,33.3828035,126.877369
1109,잔디공장,4.4,74,https://place.map.kakao.com/284978,"
제주특별자치도 서귀포시 성산읍 일주동로5154번길 5
(지번) 성산읍 신산리 1073-9
",sungsan,33.3774398,126.8733638
1110,난산리다방,3.9,10,https://place.map.kakao.com/1496373452,"
제주특별자치도 서귀포시 성산읍 난산로41번길 39-2
(지번) 성산읍 난산리 1173-1
",sungsan,33.3989506,126.8679771
1111,숨비아일랜드,4.4,45,https://place.map.kakao.com/20303654,"
제주특별자치도 서귀포시 성산읍 신천서로 91
(지번) 성산읍 신천리 353-16
",sungsan,33.3391601,126.8555247
1112,카페물썹,4.9,14,https://place.map.kakao.com/52082618,"
제주특별자치도 서귀포시 성산읍 신천동로 130-29 2층
(지번) 성산읍 신천리 24
",sungsan,33.352266,126.8650267
1113,카페오름,3.7,19,https://place.map.kakao.com/21477321,"
제주특별자치도 서귀포시 성산읍 삼달로 128
(지번) 성산읍 삼달리 258-1
",sungsan,33.3723003,126.8559936
1114,늘예솔 동네한바퀴 디저트카페,2.0,19,https://place.map.kakao.com/1595276235,"
제주특별자치도 서귀포시 성산읍 일주동로 5335
(지번) 성산읍 신풍리 73-1
",sungsan,33.3628276,126.8657009
1115,덴드리,5.0,42,https://place.map.kakao.com/160318816,"
제주특별자치도 서귀포시 성산읍 삼달로 28-1
(지번) 성산읍 삼달리 115-11
",sungsan,33.3692938,126.8659651
1116,여름정원,4.9,33,https://place.map.kakao.com/481573922,"
제주특별자치도 서귀포시 성산읍 풍천로192번길 40-5
(지번) 성산읍 신풍리 825
",sungsan,33.3609684,126.8389677
1117,카페애옥,5.0,24,https://place.map.kakao.com/222478785,"
제주특별자치도 서귀포시 성산읍 삼달로 4
(지번) 성산읍 삼달리 22-4
",sungsan,33.3693158,126.8684707
1118,풀가개비,3.9,3,https://place.map.kakao.com/1622846474,"
제주특별자치도 서귀포시 성산읍 서성일로 335
(지번) 성산읍 난산리 2945
",sungsan,33.4106042,126.8270184
1119,레이트벗커피 로스터스,5.0,2,https://place.map.kakao.com/2056421050,"
제주특별자치도 서귀포시 성산읍 서성일로 621 103호
(지번) 성산읍 수산리 3272-9
",sungsan,33.4259259,126.8514369
1120,나의왼손,4.8,5,https://place.map.kakao.com/1831132402,"
제주특별자치도 서귀포시 성산읍 삼달로 133
(지번) 성산읍 삼달리 435-3
",sungsan,33.3720891,126.8551818
1121,아일랜드플라워팜,3.7,8,https://place.map.kakao.com/1514983203,"
제주특별자치도 서귀포시 성산읍 서성일로 602
(지번) 성산읍 난산리 2236
",sungsan,33.4239228,126.8497235
1122,에이그라운드,3.0,3,https://place.map.kakao.com/1722014680,"
제주특별자치도 서귀포시 성산읍 서성일로 433
(지번) 성산읍 난산리 2679-6
",sungsan,33.4150722,126.836256
